time,id,age,gender,education,employment_status,province,migration_stage,time_in_current_stage,behavioral_attitude,subjective_norm,perceived_behavioral_control,actual_behavioral_control,V_score,has_family_abroad
2,22,45.32953108229418,female,6,unemployed,16,stay,0.0,0.46507572464227565,0.15000000000000002,0.2210311095572873,0.0,0.18208422895350684,false
2,23,30.352048067824214,female,15,underemployed,44,stay,0.0,0.46507572464227565,0.15000000000000002,0.5605943908473865,0.0,0.28998130737533406,false
2,24,20.263777182962933,female,4,underemployed,72,never_consider,2.0,0.46507572464227565,0.15000000000000002,0.34097212159457924,0.0,0.0,false
2,25,39.968507879794835,female,4,self_employment,70,assessment,1.0,0.46507572464227565,0.15000000000000002,0.38930858019894354,0.0,0.24165323715986411,false
2,26,21.46555484006356,male,10,blue_collar,14,never_consider,2.0,0.46507572464227565,0.45,0.3552875018413417,0.0,0.0,true
2,27,34.88589222691092,male,4,unemployed,38,assessment,1.0,0.46507572464227565,0.45,0.23199791324004357,0.0,0.3231084352938184,true
2,28,33.846562452959965,female,3,self_employment,43,assessment,1.0,0.46507572464227565,0.15000000000000002,0.28087741059994853,0.0,0.20525986356322143,false
2,29,41.3582276003381,male,17,unemployed,60,stay,0.0,0.46507572464227565,0.15000000000000002,0.542505313737175,0.0,0.28526443357098735,false
2,30,49.2757538826312,female,6,blue_collar,12,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3875210042944892,0.0,0.24109780306791143,false
2,31,29.647960499381952,female,10,unemployed,30,stay,0.0,0.46507572464227565,0.15000000000000002,0.30620719944257435,0.0,0.2143153748950041,false
2,32,49.76508109241674,male,9,unemployed,27,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3681795653758269,0.0,0.2350041165732508,false
2,33,44.24856655837017,male,10,white_collar,60,assessment,1.0,0.46507572464227565,0.15000000000000002,0.429064539139121,0.0,0.25369209855820923,false
2,34,51.91845102119552,male,9,underemployed,47,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5059869338403036,0.0,0.27549598921952667,false
2,35,28.698699413117748,male,5,underemployed,53,stay,0.0,0.46507572464227565,0.15000000000000002,0.3573133449891548,0.0,0.23151026272796899,false
2,36,29.297197300162658,male,0,self_employment,4,assessment,1.0,0.46507572464227565,0.45,0.20180390187995198,0.0,0.3013498894076094,true
2,37,29.082320291125747,male,16,underemployed,43,assessment,1.0,0.46507572464227565,0.15000000000000002,0.6150441604046858,0.0,0.3037377554086796,false
2,38,42.67796144979488,female,18,underemployed,25,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5985375128853874,0.0,0.2996341551505905,false
2,39,38.46720794854832,male,15,blue_collar,72,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5994090001655689,0.0,0.2998522136400453,false
2,40,45.49921141830851,male,1,blue_collar,46,stay,0.0,0.46507572464227565,0.45,0.30906923185285684,0.0,0.37293585820323794,true
2,41,47.76764549375716,male,4,white_collar,33,stay,0.0,0.46507572464227565,0.15000000000000002,0.49199683628224833,0.0,0.2716606807072699,false
2,42,23.53735949061026,male,11,white_collar,59,never_consider,2.0,0.46507572464227565,0.45,0.5276374616953446,0.0,0.0,true
2,43,35.58507373216416,female,16,self_employment,69,stay,0.0,0.46507572464227565,0.45,0.5422662511741805,0.0,0.4939836161537964,true
2,44,35.157352648843435,female,13,white_collar,63,stay,0.0,0.46507572464227565,0.15000000000000002,0.5889673407989575,0.0,0.2972290381504533,false
2,45,47.114425089649934,male,5,white_collar,47,stay,0.0,0.46507572464227565,0.45,0.41386870243188334,0.0,0.4315563880819603,true
2,46,27.996201665228945,female,12,blue_collar,42,assessment,1.0,0.46507572464227565,0.15000000000000002,0.45719972927077224,0.0,0.261877756578553,false
2,47,50.285371221813236,female,10,blue_collar,79,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3973709832196002,0.0,0.24414267853642477,false
2,48,50.3406638221965,female,0,white_collar,68,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3136211777292275,0.0,0.21689439056689347,false
2,49,32.79388723312964,male,7,blue_collar,25,stay,0.0,0.46507572464227565,0.45,0.34349087990277727,0.0,0.39315505332661027,true
2,50,29.77261376706336,male,7,underemployed,22,assessment,1.0,0.46507572464227565,0.15000000000000002,0.48937144786886533,0.0,0.2709348947262604,false
2,51,22.154134295786264,male,12,underemployed,80,stay,0.0,0.46507572464227565,0.15000000000000002,0.42351175037899436,0.0,0.25204515975683633,false
2,52,37.26744930019733,female,16,blue_collar,26,stay,0.0,0.46507572464227565,0.15000000000000002,0.5307320885071962,0.0,0.28215211017477687,false
2,53,28.03122758730914,female,8,self_employment,68,stay,0.0,0.46507572464227565,0.15000000000000002,0.3175443477773756,0.0,0.21824676897174525,false
2,54,24.124628029050903,female,12,white_collar,48,never_consider,2.0,0.46507572464227565,0.15000000000000002,0.6046484027084421,0.0,0.0,false
2,55,20.264197731066197,male,15,self_employment,72,never_consider,2.0,0.46507572464227565,0.45,0.5736698170781551,0.0,0.0,true
2,56,32.445383887058,male,7,unemployed,38,assessment,1.0,0.46507572464227565,0.15000000000000002,0.34317273903655127,0.0,0.22688303342357422,false
2,57,42.54011923770587,male,14,white_collar,38,intention,0.0,0.46507572464227565,0.45,0.6469721672991514,0.0,0.539571566416002,true
2,58,44.27010868152792,male,19,underemployed,60,stay,0.0,0.46507572464227565,0.15000000000000002,0.6457153916770816,0.0,0.3112190687466985,false
2,59,35.53868885562494,male,3,white_collar,2,stay,0.0,0.46507572464227565,0.15000000000000002,0.3622534976553812,0.0,0.2331051793682568,false
2,60,46.75802541310627,male,10,self_employment,43,assessment,1.0,0.46507572464227565,0.15000000000000002,0.45150958960155524,0.0,0.2602430372560105,false
2,61,33.22293858544812,male,14,unemployed,76,assessment,1.0,0.46507572464227565,0.15000000000000002,0.47949524101873164,0.0,0.26818703576573155,false
2,62,38.89269442922147,female,7,underemployed,17,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3490894298046229,0.0,0.22883053657825794,false
2,63,38.21522188562524,female,3,self_employment,1,stay,0.0,0.46507572464227565,0.15000000000000002,0.2920376020751093,0.0,0.20929797015562862,false
2,64,44.97643777572932,female,14,underemployed,23,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5855999933174914,0.0,0.29637813515444034,false
2,65,31.64489299821791,female,11,self_employment,9,assessment,1.0,0.46507572464227565,0.15000000000000002,0.4526497320273237,0.0,0.2605714101817361,false
2,66,27.19926552523787,male,14,unemployed,6,assessment,1.0,0.46507572464227565,0.15000000000000002,0.37700584521081915,0.0,0.2378042825132106,false
2,67,39.51812434288738,male,17,underemployed,68,stay,0.0,0.46507572464227565,0.15000000000000002,0.5168705033984838,0.0,0.2784431279629156,false
2,68,41.788885548480295,female,6,blue_collar,26,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3905886395589625,0.0,0.24205019300517897,false
2,69,40.27894246657474,male,12,blue_collar,56,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5356487784548961,0.0,0.2834560226353189,false
2,70,35.8223425511091,female,8,self_employment,38,assessment,1.0,0.46507572464227565,0.45,0.4302504174475616,0.0,0.4400144177767391,true
2,71,54.53235132432576,female,2,self_employment,33,stay,0.0,0.46507572464227565,0.15000000000000002,0.2821960923901995,0.0,0.20574113312249917,false
2,72,28.86449563721282,male,15,blue_collar,33,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5746271145543469,0.0,0.29358826131702204,false
2,73,34.679930902204134,female,7,white_collar,32,assessment,1.0,0.46507572464227565,0.15000000000000002,0.49059535219853334,0.0,0.27127348346231706,false
2,74,35.97441841599775,female,11,white_collar,43,assessment,1.0,0.46507572464227565,0.15000000000000002,0.531649458688083,0.0,0.28239585479112905,false
2,75,42.92933513323152,female,2,white_collar,15,assessment,1.0,0.46507572464227565,0.45,0.42725201992566175,0.0,0.43847851596919524,true
2,76,20.725151749302963,female,4,blue_collar,40,never_consider,2.0,0.46507572464227565,0.15000000000000002,0.3202903300154627,0.0,0.0,false
2,77,53.577799188605795,male,16,self_employment,66,assessment,1.0,0.46507572464227565,0.15000000000000002,0.6098083763013668,0.0,0.3024421538826971,false
2,78,37.11473150986192,female,1,blue_collar,35,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3051512283860972,0.0,0.21394551703159054,false
2,79,27.864688521187897,female,7,unemployed,48,stay,0.0,0.46507572464227565,0.45,0.2734977324856851,0.0,0.350819012624114,true
2,80,59.24743449554136,female,15,white_collar,58,assessment,1.0,0.46507572464227565,0.15000000000000002,0.6206441631116197,0.0,0.3051173945659981,false
2,81,19.509901009910116,female,15,underemployed,70,never_consider,2.0,0.46507572464227565,0.45,0.4710202999976546,0.0,0.0,true
2,82,19.5720036309838,female,4,self_employment,12,never_consider,2.0,0.46507572464227565,0.15000000000000002,0.4036282220310159,0.0,0.0,false
2,83,30.727237086920564,male,0,underemployed,15,assessment,1.0,0.46507572464227565,0.15000000000000002,0.315202393306945,0.0,0.21744047230458674,false
2,84,29.147756093170877,male,7,underemployed,62,stay,0.0,0.46507572464227565,0.15000000000000002,0.33173606401893807,0.0,0.2230704140015899,false
2,85,24.030801035570587,male,19,blue_collar,74,stay,0.0,0.46507572464227565,0.15000000000000002,0.6229820572497082,0.0,0.3056915252136641,false
2,86,47.78097312952478,female,4,white_collar,11,stay,0.0,0.46507572464227565,0.15000000000000002,0.4726566331183226,0.0,0.2662677129652568,false
2,87,47.374931595743206,female,10,blue_collar,17,assessment,1.0,0.46507572464227565,0.45,0.4876327354743055,0.0,0.46843860959941963,true
2,88,23.188127804110614,female,9,blue_collar,74,assessment,1.0,0.46507572464227565,0.15000000000000002,0.33511417731279414,0.0,0.22420331531206025,false
2,89,29.162411677633596,female,3,blue_collar,80,assessment,1.0,0.46507572464227565,0.15000000000000002,0.3384114117672552,0.0,0.22530359909483977,false
2,90,31.015585223960183,male,11,unemployed,53,assessment,1.0,0.46507572464227565,0.15000000000000002,0.37434863514160466,0.0,0.23696475533555764,false
2,91,49.134371403536285,male,11,self_employment,19,assessment,1.0,0.46507572464227565,0.15000000000000002,0.4218564681500019,0.0,0.25155212227786966,false
2,92,27.75949732463684,male,11,blue_collar,72,stay,0.0,0.46507572464227565,0.15000000000000002,0.4339188467912971,0.0,0.255123160490565,false
2,93,25.083452261117117,male,0,blue_collar,3,stay,0.0,0.46507572464227565,0.15000000000000002,0.2511025624829665,0.0,0.1940757181422884,false
2,94,34.02881236653165,male,11,blue_collar,40,assessment,1.0,0.46507572464227565,0.15000000000000002,0.4210133756130805,0.0,0.2513006294101988,false
2,95,41.5893124382138,male,4,blue_collar,32,assessment,1.0,0.46507572464227565,0.15000000000000002,0.24114623571156232,0.0,0.19018920935934916,false
2,96,48.84584259193579,male,7,unemployed,36,stay,0.0,0.46507572464227565,0.15000000000000002,0.23314095394295628,0.0,0.18700573010323357,false
2,97,39.20405864201163,female,3,white_collar,64,assessment,1.0,0.46507572464227565,0.15000000000000002,0.39511754285805467,0.0,0.24344944327048318,false
2,98,39.806318712564746,female,6,blue_collar,55,stay,0.0,0.46507572464227565,0.15000000000000002,0.3004718270510822,0.0,0.2122987848709039,false
2,99,24.365039937136473,male,19,blue_collar,23,assessment,1.0,0.46507572464227565,0.15000000000000002,0.5161141423922282,0.0,0.2782393238901256,false
2,100,30.3113975310338,male,8,blue_collar,9,assessment,1.0,0.46507572464227565,0.15000000000000002,0.4642832149301773,0.0,0.2638986211398737,false
3,1,34.071154776279904,male,12,unemployed,4,stay,0.0,0.4599109050271495,0.45,0.31956561702343567,0.0,0.3792156743339416,true
3,2,31.896658387974767,female,8,self_employment,9,assessment,2.0,0.4599109050271495,0.15000000000000002,0.3416789345943184,0.0,0.22638869271486986,false
3,3,25.294476321305805,female,2,self_employment,3,stay,0.0,0.4599109050271495,0.15000000000000002,0.33271025814774186,0.0,0.22339771422770038,false
3,4,49.61318872342854,female,6,unemployed,34,stay,1.0,0.46507572464227565,0.15000000000000002,0.21535183403867572,0.0,0.17972972794115435,false
3,5,23.494231299667998,male,19,blue_collar,8,stay,0.0,0.4599109050271495,0.15000000000000002,0.569541076112381,0.0,0.29228609514798537,false
3,6,28.28329343896276,male,4,white_collar,34,stay,1.0,0.46507572464227565,0.15000000000000002,0.4000717229487014,0.0,0.24497093387237845,false
3,7,43.19497898722632,male,16,white_collar,74,stay,1.0,0.46507572464227565,0.15000000000000002,0.690539092552518,0.0,0.3218398109042412,false
3,8,38.39729619731157,male,14,blue_collar,39,assessment,2.0,0.4599109050271495,0.15000000000000002,0.516265682067063,0.0,0.27828016873298655,false
3,9,44.69194588395156,female,10,unemployed,31,assessment,2.0,0.4599109050271495,0.15000000000000002,0.3483930323624951,0.0,0.2286021759615911,false
3,10,24.93145644523924,female,19,self_employment,3,assessment,2.0,0.4599109050271495,0.45,0.5470860064091696,0.0,0.49617406510631556,true
3,11,46.85821059041104,male,2,self_employment,11,assessment,2.0,0.4599109050271495,0.15000000000000002,0.18754356063693464,0.0,0.1677245780902137,false
3,12,19.22034041106426,female,11,white_collar,66,stay,0.0,0.4599109050271495,0.15000000000000002,0.5168667554761928,0.0,0.2784421184401328,false
3,13,25.14221303122968,female,8,self_employment,37,assessment,2.0,0.4599109050271495,0.45,0.4349852956801802,0.0,0.4424289582024227,true
3,14,32.74489270633455,female,5,underemployed,51,assessment,2.0,0.4599109050271495,0.15000000000000002,0.3162159129455754,0.0,0.2177897769451916,false
3,15,25.29928877492149,male,1,unemployed,25,assessment,2.0,0.4599109050271495,0.15000000000000002,0.23262323998755427,0.0,0.18679798178281568,false
3,16,23.449841952343903,male,9,underemployed,53,stay,0.0,0.4599109050271495,0.45,0.4445416992396539,0.0,0.4472625231984503,true
3,17,54.073007189602635,male,10,unemployed,10,stay,1.0,0.46507572464227565,0.15000000000000002,0.32585708897668886,0.0,0.22108496861275606,false
3,18,41.99988026899876,female,5,white_collar,64,assessment,2.0,0.4599109050271495,0.15000000000000002,0.3930150545477775,0.0,0.24280086116438435,false
3,19,31.976054668007766,male,4,white_collar,37,stay,1.0,0.46507572464227565,0.45,0.47454438801857146,0.0,0.4621092669578886,true
3,20,37.296426240015165,male,6,unemployed,76,stay,0.0,0.4599109050271495,0.15000000000000002,0.2718237921916969,0.0,0.20192466126938172,false
3,21,35.89002449518505,male,13,blue_collar,18,stay,1.0,0.46507572464227565,0.15000000000000002,0.4894916338424036,0.0,0.27096816247736655,false
3,22,45.41286441562752,female,6,unemployed,16,stay,1.0,0.46507572464227565,0.15000000000000002,0.2210311095572873,0.0,0.18208422895350684,false
3,23,30.435381401157546,female,15,underemployed,44,stay,1.0,0.46507572464227565,0.15000000000000002,0.5605943908473865,0.0,0.28998130737533406,false
3,24,20.347110516296265,female,4,underemployed,72,never_consider,3.0,0.4599109050271495,0.15000000000000002,0.340724986096988,0.0,0.0,false
3,25,40.05184121312817,female,4,self_employment,70,assessment,2.0,0.4599109050271495,0.15000000000000002,0.3890614447013523,0.0,0.24157652349763384,false
3,26,21.548888173396893,male,10,blue_collar,14,never_consider,3.0,0.4599109050271495,0.45,0.35504036634375047,0.0,0.0,true
3,27,34.969225560244254,male,4,unemployed,38,stay,0.0,0.4599109050271495,0.45,0.2317507777424523,0.0,0.3229362940025533,true
3,28,33.9298957862933,female,3,self_employment,43,assessment,2.0,0.4599109050271495,0.15000000000000002,0.2806302751023573,0.0,0.20516954273320784,false
3,29,41.44156093367143,male,17,unemployed,60,stay,1.0,0.46507572464227565,0.15000000000000002,0.542505313737175,0.0,0.28526443357098735,false
3,30,49.359087215964536,female,6,blue_collar,12,stay,0.0,0.4599109050271495,0.15000000000000002,0.38727386879689796,0.0,0.24102091261866612,false
3,31,29.731293832715284,female,10,unemployed,30,stay,1.0,0.46507572464227565,0.15000000000000002,0.30620719944257435,0.0,0.2143153748950041,false
3,32,49.84841442575008,male,9,unemployed,27,assessment,2.0,0.4599109050271495,0.15000000000000002,0.36793242987823566,0.0,0.2349252316839027,false
3,33,44.33189989170351,male,10,white_collar,60,stay,0.0,0.4599109050271495,0.15000000000000002,0.42881740364152976,0.0,0.2536190263884582,false
3,34,52.00178435452886,male,9,underemployed,47,stay,0.0,0.4599109050271495,0.15000000000000002,0.5057397983427123,0.0,0.2754287017567466,false
3,35,28.78203274645108,male,5,underemployed,53,stay,1.0,0.46507572464227565,0.15000000000000002,0.3573133449891548,0.0,0.23151026272796899,false
3,36,29.38053063349599,male,0,self_employment,4,assessment,2.0,0.4599109050271495,0.45,0.20155676638236072,0.0,0.3011653115351473,true
3,37,29.16565362445908,male,16,underemployed,43,assessment,2.0,0.4599109050271495,0.15000000000000002,0.6147970249070945,0.0,0.3036767257069007,false
3,38,42.761294783128214,female,18,underemployed,25,assessment,2.0,0.4599109050271495,0.15000000000000002,0.5982903773877961,0.0,0.29957228945309583,false
3,39,38.55054128188166,male,15,blue_collar,72,stay,0.0,0.4599109050271495,0.15000000000000002,0.5991618646679776,0.0,0.2997903929417963,false
3,40,45.58254475164185,male,1,blue_collar,46,stay,1.0,0.46507572464227565,0.45,0.30906923185285684,0.0,0.37293585820323794,true
3,41,47.85097882709049,male,4,white_collar,33,stay,1.0,0.46507572464227565,0.15000000000000002,0.49199683628224833,0.0,0.2716606807072699,false
3,42,23.620692823943592,male,11,white_collar,59,never_consider,3.0,0.4599109050271495,0.45,0.5273903261977534,0.0,0.0,true
3,43,35.6684070654975,female,16,self_employment,69,stay,1.0,0.46507572464227565,0.45,0.5422662511741805,0.0,0.4939836161537964,true
3,44,35.24068598217677,female,13,white_collar,63,stay,1.0,0.46507572464227565,0.15000000000000002,0.5889673407989575,0.0,0.2972290381504533,false
3,45,47.19775842298327,male,5,white_collar,47,stay,1.0,0.46507572464227565,0.45,0.41386870243188334,0.0,0.4315563880819603,true
3,46,28.079534998562277,female,12,blue_collar,42,stay,0.0,0.4599109050271495,0.15000000000000002,0.456952593773181,0.0,0.26180696909359985,false
3,47,50.36870455514657,female,10,blue_collar,79,stay,0.0,0.4599109050271495,0.15000000000000002,0.3971238477220089,0.0,0.24406674734240497,false
3,48,50.42399715552983,female,0,white_collar,68,assessment,2.0,0.4599109050271495,0.15000000000000002,0.31337404223163623,0.0,0.21680891664031124,false
3,49,32.877220566462974,male,7,blue_collar,25,stay,1.0,0.46507572464227565,0.45,0.34349087990277727,0.0,0.39315505332661027,true
3,50,29.85594710039669,male,7,underemployed,22,assessment,2.0,0.4599109050271495,0.15000000000000002,0.4891243123712741,0.0,0.27086647421873955,false
3,51,22.237467629119596,male,12,underemployed,80,stay,1.0,0.46507572464227565,0.15000000000000002,0.42351175037899436,0.0,0.25204515975683633,false
3,52,37.35078263353066,female,16,blue_collar,26,stay,1.0,0.46507572464227565,0.15000000000000002,0.5307320885071962,0.0,0.28215211017477687,false
3,53,28.11456092064247,female,8,self_employment,68,stay,1.0,0.46507572464227565,0.15000000000000002,0.3175443477773756,0.0,0.21824676897174525,false
3,54,24.207961362384236,female,12,white_collar,48,never_consider,3.0,0.4599109050271495,0.15000000000000002,0.6044012672108509,0.0,0.0,false
3,55,20.34753106439953,male,15,self_employment,72,never_consider,3.0,0.4599109050271495,0.45,0.5734226815805639,0.0,0.0,true
3,56,32.528717220391336,male,7,unemployed,38,stay,0.0,0.4599109050271495,0.15000000000000002,0.34292560353896,0.0,0.22680132391774965,false
3,57,42.62345257103921,male,14,white_collar,38,intention,1.0,0.4599109050271495,0.45,0.6467250318015602,0.0,0.539571566416002,true
3,58,44.35344201486126,male,19,underemployed,60,stay,1.0,0.46507572464227565,0.15000000000000002,0.6457153916770816,0.0,0.3112190687466985,false
3,59,35.622022188958276,male,3,white_collar,2,stay,1.0,0.46507572464227565,0.15000000000000002,0.3622534976553812,0.0,0.2331051793682568,false
3,60,46.8413587464396,male,10,self_employment,43,stay,0.0,0.4599109050271495,0.15000000000000002,0.451262454103964,0.0,0.26017180499737974,false
3,61,33.306271918781455,male,14,unemployed,76,stay,0.0,0.4599109050271495,0.15000000000000002,0.4792481055211404,0.0,0.2681179140381542,false
3,62,38.97602776255481,female,7,underemployed,17,stay,0.0,0.4599109050271495,0.15000000000000002,0.3488422943070316,0.0,0.22874952272311902,false
3,63,38.298555218958576,female,3,self_employment,1,stay,1.0,0.46507572464227565,0.15000000000000002,0.2920376020751093,0.0,0.20929797015562862,false
3,64,45.05977110906266,female,14,underemployed,23,assessment,2.0,0.4599109050271495,0.15000000000000002,0.5853528578199001,0.0,0.296315589655666,false
3,65,31.72822633155124,female,11,self_employment,9,assessment,2.0,0.4599109050271495,0.15000000000000002,0.45240259652973247,0.0,0.26050026771475665,false
